undefinedundefinedDate,Fermenter Sample ID,Fermenter Sample %Solids,Fermenter Sample HPLC Ethanol
2012-02-20 16:30,45H,12.17,13.54
2012-02-20 17:08,18H,23.12,6.41
2012-02-20 17:15,32H,15.78,10.87
2012-02-20 18:02,BW,0,13.33
2012-02-20 22:25,DROP,12.14,13.52
2012-02-20 22:50,10H,30.36,1.89
2012-02-21 0:00,BW,0,13.38
2012-02-21 2:36,Fill,33.2,0.16
2012-02-21 2:46,YP Drop,21.26,1.35
2012-02-21 6:15,45H,11.4,13.23
2012-02-21 6:50,18H,23.96,6.16
2012-02-21 7:08,32H,15.69,11.39
2012-02-21 12:00,DROP,12.22,13.53
2012-02-21 12:35,10H,29.43,2.03
2012-02-21 16:25,Fill,33.67,0.17
2012-02-21 20:08,45H,12.07,13.38
2012-02-21 20:35,18H,24.62,6.18
2012-02-21 20:50,32H,16.17,10.97
2012-02-21 21:00,BW,0,13.25
2012-02-22 0:50,BW,0,13.29
2012-02-22 1:50,DROP,11.77,13.43
2012-02-22 2:15,10H,29.92,1.92
2012-02-22 5:55,Fill,33.12,0.16
2012-02-22 5:58,YP Drop,22.28,1.19
2012-02-22 9:50,45H,11.47,13.26
2012-02-22 10:15,18H,23.91,6.34
2012-02-22 10:35,32H,15.65,11.27
2012-02-22 12:00,BW,0,13.26
2012-02-22 15:30,DROP,11,13.44
2012-02-22 15:48,10H,30.54,1.8
2012-02-22 19:35,Fill,33.28,0.21
2012-02-22 23:35,45H,11.76,13.52
2012-02-22 23:48,18H,23.99,6.26
2012-02-23 0:15,32H,16.26,11.03
2012-02-23 5:20,DROP,11.16,13.61
2012-02-23 5:25,10H,30.38,1.91
2012-02-23 9:00,Fill,34.4,0.16
2012-02-23 9:10,YP Drop,21.45,1.57
2012-02-23 13:15,45H,11.91,13.41
2012-02-23 13:25,18H,23.53,6.18
2012-02-23 13:48,32H,15.89,11.34
2012-02-23 15:15,BW,0,13.38
2012-02-23 18:55,DROP,11.45,13.56
2012-02-23 19:00,10H,28.96,2.69
2012-02-23 22:45,Fill,32.88,0.25
2012-02-23 22:55,YP Drop,21.7,1.43
2012-02-24 2:48,45H,12.71,13.56
2012-02-24 3:00,18H,23.09,6.82
2012-02-24 3:25,32H,17.47,10.73
2012-02-24 4:20,BW,0,13.39
2012-02-24 8:25,DROP,11.65,13.71
2012-02-24 8:45,10H,30.14,2.25
2012-02-24 12:33,Fill,33.37,0.21
2012-02-24 16:25,45H,12.56,13.37
2012-02-24 16:45,18H,24.44,6.29
2012-02-24 17:00,32H,15.62,11.7
2012-02-24 22:00,DROP,12.78,13.62
2012-02-24 22:25,10H,29.78,1.66
2012-02-25 0:00,BW,0,13.6
2012-02-25 2:15,Fill,33.07,0.17
2012-02-25 6:00,45H,12.33,13.08
2012-02-25 6:25,18H,22.91,6.55
2012-02-25 6:45,32H,16.15,11.08
2012-02-25 11:48,DROP,12.38,13.72
2012-02-25 12:10,10H,30.28,1.91
2012-02-25 15:10,Fill,33.33,0.21
2012-02-25 15:30,YP Drop,21.5,1.11
2012-02-25 19:45,45H,13.94,13.34
2012-02-25 20:10,18H,23.83,6.29
2012-02-25 20:25,32H,15.39,11.45
2012-02-25 21:15,BW,0,13.61
2012-02-26 1:30,DROP,12.74,13.73
2012-02-26 1:51,10H,29.43,2.11
2012-02-26 5:15,Fill,33.15,0.21
2012-02-26 5:30,YP Drop,21.37,1.47
2012-02-26 9:25,45H,12.86,13.62
2012-02-26 9:51,18H,24.16,6.23
2012-02-26 10:10,32H,15.11,11.12
2012-02-26 11:00,BW,0,13.45
2012-02-26 15:08,DROP,12.31,13.74
2012-02-26 15:26,10H,30.7,2.1
2012-02-26 19:10,Fill,32.89,0.22
2012-02-26 19:20,YP Drop,21.9,1.69
2012-02-26 23:10,45H,12.62,13.45
2012-02-26 23:26,18H,24.58,6.16
2012-02-26 23:51,32H,15.69,11.29
2012-02-27 0:00,BW,0,13.55
2012-02-27 4:50,DROP,12.13,13.74
2012-02-27 5:10,10H,30.34,1.84
2012-02-27 9:05,Fill,33.02,0.22
2012-02-27 9:15,YP Drop,22.37,1.52
2012-02-27 12:51,45H,12.68,13.63
2012-02-27 13:10,18H,24.18,6.41
2012-02-27 13:26,32H,15.8,10.91
2012-02-27 13:45,BW,0,13.44
2012-02-27 18:52,DROP,11.96,13.62
2012-02-27 19:05,10H,27.72,2.6
2012-02-27 22:55,YP Drop,22.62,4.63
2012-02-27 23:00,Fill,33.17,0.21
2012-02-28 2:26,45H,13.32,13.31
2012-02-28 3:05,18H,22.11,6.93
2012-02-28 3:10,32H,15.73,11.55
2012-02-28 4:05,BW,0,13.45
2012-02-28 8:30,DROP,11.31,13.59
2012-02-28 8:40,10H,29.89,2.35
2012-02-28 12:45,Fill,32.93,0.2
2012-02-28 16:10,45H,12.01,13.52
2012-02-28 16:40,18H,15.93,6.64
2012-02-28 17:05,32H,16.14,11.24
2012-02-28 17:50,BW,0,13.41
2012-02-28 22:15,DROP,11.48,13.68
2012-02-28 22:35,10H,29.58,2.29
2012-02-29 2:35,Fill,33.33,0.17
2012-02-29 6:05,45H,11.34,13.47
2012-02-29 6:35,18H,24.38,6.27
2012-02-29 6:40,32H,16.34,11.34
2012-02-29 9:00,BW,0,13.51
2012-02-29 11:25,DROP,11.78,13.59
2012-02-29 12:25,10H,31.37,3.96
2012-02-29 16:10,Fill,33.04,0.27
2012-02-29 16:15,YP Drop,22.5,1.59
2012-02-29 19:40,45H,12.16,13.58
2012-02-29 20:25,18H,23.17,6.81
2012-02-29 20:35,32H,15.34,11.05
2012-02-29 21:15,BW,0,13.36
2012-03-01 0:00,BW,0,13.45
2012-03-01 1:35,DROP,12.21,13.6
2012-03-01 2:10,10H,29.74,1.95
2012-03-01 9:35,45H,12.61,13.18
2012-03-01 10:10,18H,23.43,6.44
2012-03-01 10:25,32H,15.47,11.51
2012-03-01 15:15,DROP,11.74,13.54
2012-03-01 16:15,Fill,32.67,0.19
2012-03-01 16:35,10H,29.5,2.27
2012-03-01 20:25,Fill,32.42,0.22
2012-03-01 23:25,45H,12.25,13.58
2012-03-02 0:00,BW,0,13.18
2012-03-02 0:10,32H,15.89,11.12
2012-03-02 0:35,18H,22.8,6.81
2012-03-02 5:00,DROP,11.75,13.73
2012-03-02 6:15,10H,29.32,2.39
2012-03-02 9:50,Fill,32.68,0.19
2012-03-02 13:10,45H,12.43,13.34
2012-03-02 14:15,18H,23.35,6.54
2012-03-02 14:30,BW,0,13.53
2012-03-02 14:35,32H,15.25,11.65
2012-03-02 19:45,10H,29.31,2.15
2012-03-02 23:25,Fill,32.54,0.21
2012-03-02 23:35,YP Drop,21.03,1.72
2012-03-03 3:30,BW,0,13.39
2012-03-03 3:35,45H,12.11,13.48
2012-03-03 3:45,18H,22.77,6.56
2012-03-03 4:15,32H,17.07,10.9
2012-03-03 8:40,DROP,12.06,13.58
2012-03-03 9:25,10H,29.67,2.03
2012-03-03 13:20,YP Drop,21.22,1.57
2012-03-03 13:25,Fill,32.44,0.22
2012-03-03 17:15,45H,13.27,13.1
2012-03-03 17:25,18H,22.32,6.63
2012-03-03 17:45,32H,15.08,11.45
2012-03-03 21:59,DROP,12.19,13.39
2012-03-03 23:15,10H,29.61,2.19
2012-03-04 2:45,Fill,32.42,0.22
2012-03-04 2:55,YP Drop,21.34,1.67
2012-03-04 6:45,45H,11.95,13.47
2012-03-04 7:15,18H,22.8,6.86
2012-03-04 7:25,32H,14.87,11.13
2012-03-04 7:40,BW,0,13.37
2012-03-04 11:40,DROP,10.07,13.63
2012-03-04 12:45,10H,28.83,2.62
2012-03-04 16:30,YP Drop,21.11,1.68
2012-03-04 16:40,Fill,32.79,0.2
2012-03-04 20:25,45H,12.67,13.33
2012-03-04 20:45,18H,23.24,6.47
2012-03-04 21:15,32H,15.35,11.4
2012-03-04 21:20,BW,0,13.43
2012-03-05 1:30,DROP,11.94,13.59
2012-03-05 2:25,10H,29.79,2.04
2012-03-05 5:30,Fill,33.12,0.2
2012-03-05 5:50,YP Drop,21.4,1.93
2012-03-05 10:15,45H,12.27,13.4
2012-03-05 10:25,18H,22.57,6.56
2012-03-05 10:45,32H,16.36,10.97
2012-03-05 11:00,BW,0,13.44
2012-03-05 15:00,DROP,11.94,13.58
2012-03-05 16:00,10H,29.39,2.22
2012-03-05 19:40,Fill,33.18,0.21
2012-03-05 23:45,45H,12.69,13.16
2012-03-06 0:00,18H,23,6.63
2012-03-06 0:25,32H,15.96,11.39
2012-03-06 5:05,DROP,12.06,13.53
2012-03-06 5:40,10H,30.31,1.83
2012-03-06 9:20,Fill,33.57,0.17
2012-03-06 13:25,45H,11.68,13.41
2012-03-06 13:40,18H,23.85,6.02
2012-03-06 14:00,32H,16.2,11.16
2012-03-06 18:50,DROP,11.7,13.74
2012-03-06 19:22,10H,29.04,2.2
2012-03-06 23:10,Fill,32.36,0.2
2012-03-06 23:20,YP Drop,21.47,1.65
2012-03-07 3:00,45H,12.48,13.16
2012-03-07 3:22,18H,23.57,6.49
2012-03-07 3:40,32H,16.34,10.99
2012-03-07 8:20,DROP,12.04,13.43
2012-03-07 9:10,10H,30.07,1.95
2012-03-07 12:50,Fill,23.76,0.2
2012-03-07 13:00,YP Drop,21.66,1.58
2012-03-07 16:40,45H,13.25,13.09
2012-03-07 17:10,18H,23.31,6.37
2012-03-07 17:22,32H,17.29,10.72
2012-03-07 17:40,BW,0,13.35
2012-03-07 22:15,DROP,11.8,13.42
2012-03-07 22:50,10H,28.67,2.08
2012-03-08 2:25,Fill,32.99,0.23
2012-03-08 6:22,45H,12.49,13.08
2012-03-08 6:50,18H,23.56,6.49
2012-03-08 7:10,32H,15.19,11.26
2012-03-08 8:00,BW,0,13.36
2012-03-08 11:30,DROP,12.88,13.35
2012-03-08 12:20,10H,28.43,2.36
2012-03-08 16:10,Fill,33.4,0.21
2012-03-08 20:10,45H,11.97,13.41
2012-03-08 20:20,18H,24.09,6.6
2012-03-08 20:50,32H,16.44,10.82
2012-03-08 21:30,BW,0,13.3
2012-03-09 0:00,51H,0,13.45
2012-03-09 1:10,DROP,10.57,13.66
2012-03-09 2:10,10H,30.34,2.34
2012-03-09 6:00,Fill,33.26,0.2
2012-03-09 9:50,45H,12.59,13.03
2012-03-09 10:10,18H,24.25,6.34
2012-03-09 10:20,32H,16.15,11.33
2012-03-09 10:30,BW,0,13.53
2012-03-09 14:50,DROP,12.03,13.44
2012-03-09 16:00,10H,30.81,1.8
2012-03-09 19:50,Fill,33.32,0.2
2012-03-09 20:10,YP Drop,21.56,1.62
2012-03-09 23:20,45H,11.75,13.37
2012-03-10 0:00,18H,23.34,6.71
2012-03-10 0:10,32H,17.39,10.83
2012-03-10 4:20,DROP,12.07,13.6
2012-03-10 6:00,10H,30.05,2.1
2012-03-10 10:10,Fill,32.56,0.2
2012-03-10 10:20,YP Drop,19.12,1.91
2012-03-10 13:10,45H,13.89,12.95
2012-03-10 14:00,18H,24.35,6.33
2012-03-10 18:10,DROP,11.95,13.34
2012-03-10 19:52,BW,0,13.42
2012-03-10 20:10,10H,29.63,2.86
2012-03-10 23:50,Fill,33.47,0.2
2012-03-11 0:00,50H,12.16,13.61
2012-03-11 0:30,YP Drop,21.28,1.51
2012-03-11 3:00,45H,12.53,13.37
2012-03-11 4:00,32H,17.4,10.79
2012-03-11 4:10,18H,24.07,6.36
2012-03-11 10:20,10H,29.64,2.41
2012-03-11 10:55,BW,11.61,13.62
2012-03-11 15:15,Fill,32.08,0.23
2012-03-11 15:25,YP Drop,21.88,1.5
2012-03-11 17:00,45H,11.9,13.15
2012-03-11 18:10,32H,15.76,11.54
2012-03-11 18:20,18H,23.82,6.47
2012-03-11 22:00,DROP,12.1,13.44
2012-03-12 1:00,BW,11.18,13.55
2012-03-12 1:15,10H,29.67,1.94
2012-03-12 5:40,Fill,32.46,0.22
2012-03-12 5:55,YP Drop,20.92,2.01
2012-03-12 7:10,45H,12.59,13.46
2012-03-12 8:20,32H,16.2,10.99
2012-03-12 9:15,18H,23.39,6.52
2012-03-12 12:10,DROP,11.7,13.71
2012-03-12 15:20,BW,11.09,13.78
2012-03-12 15:44,10H,29.58,2.26
2012-03-12 21:20,45H,12.61,13.06
2012-03-12 23:15,32H,16.14,11.38
2012-03-12 23:20,YP Drop,17.63,3.96
2012-03-12 23:44,18H,22.66,6.76
2012-03-13 0:00,BW,12.3,13.56
2012-03-13 2:20,DROP,12.25,13.33
2012-03-13 3:00,Fill,31.96,0.35
2012-03-13 9:10,10H,27.78,2.96
2012-03-13 12:15,45H,11.57,13.52
2012-03-13 13:40,YP Drop,21.11,1.71
2012-03-13 13:44,32H,16.1,10.98
2012-03-13 13:50,Fill,32.89,0.21
2012-03-13 17:10,18H,23.17,6.86
2012-03-13 17:15,DROP,11.92,13.66
2012-03-13 23:20,BW,11.72,13.73
2012-03-13 23:30,10H,30.17,2.16
2012-03-14 2:44,45H,12.68,13.22
2012-03-14 3:40,Fill,32.87,0.18
2012-03-14 3:50,YP Drop,22.45,1.5
2012-03-14 7:10,32H,16.22,11.31
2012-03-14 7:30,18H,23.9,6.41
2012-03-14 7:44,DROP,12.04,13.54
2012-03-14 13:40,10H,28.82,2.12
2012-03-14 17:05,Fill,33.32,0.32
2012-03-14 17:55,YP Drop,22.02,1.29
2012-03-14 20:10,45H,12.38,13.29
2012-03-14 21:30,32H,17.49,10.77
2012-03-14 21:40,18H,23.48,6.4
2012-03-15 1:10,DROP,11.39,13.63
2012-03-15 3:45,10H,30.07,2.14
2012-03-15 8:00,Fill,33.88,0.22
2012-03-15 8:10,YP Drop,21.21,1.53
2012-03-15 10:30,45H,13.27,13.03
2012-03-15 11:40,32H,15.84,11.39
2012-03-15 11:45,18H,24.43,6.34
2012-03-15 15:30,DROP,12.69,13.44
2012-03-15 18:00,10H,26.66,2.84
2012-03-16 0:40,45H,11.83,13.42
2012-03-16 1:45,32H,15.48,11.34
2012-03-16 2:00,18H,25.1,5.04
2012-03-16 2:50,Fill,32.28,0.29
2012-03-16 3:00,YP Drop,21.2,1.96
2012-03-16 5:40,DROP,12.11,13.67
2012-03-16 12:40,BW,12.07,13.67
2012-03-16 12:50,10H,29.98,2.14
2012-03-16 14:45,45H,12.63,13.12
2012-03-16 16:00,32H,17.75,10.03
2012-03-16 16:30,Fill,32.57,0.19
2012-03-16 16:55,YP Drop,21.28,1.54
2012-03-16 19:45,DROP,12.17,13.58
2012-03-16 20:50,18H,23.07,6.5
2012-03-16 22:07,BW,12.3,13.58
2012-03-17 2:20,BW,11.68,13.73
2012-03-17 2:45,10H,29.52,2.17
2012-03-17 5:00,45H,13.21,12.63
2012-03-17 6:45,Fill,32.78,0.1
2012-03-17 10:00,DROP,12.46,13.13
2012-03-17 10:45,18H,22.98,6.53
2012-03-17 10:50,32H,16.3,10.84
2012-03-17 16:15,BW,10.88,13.6
2012-03-17 16:35,10H,29.18,2.16
2012-03-17 20:20,Fill,32.21,0.23
2012-03-17 20:35,YP Drop,21.19,1.67
2012-03-17 23:50,45H,12.94,13.13
2012-03-18 0:00,50H,10.84,13.65
2012-03-18 0:35,18H,22.68,6.43
2012-03-18 0:45,32H,15.83,11.25
2012-03-18 6:25,10H,28.72,2.48
2012-03-18 10:00,Fill,32.48,0.22
2012-03-18 10:20,YP Drop,21.67,1.61
2012-03-18 13:45,45H,11.73,13.37
2012-03-18 14:25,18H,23.1,6.71
2012-03-18 14:35,32H,15.65,10.95
2012-03-18 20:05,DROP,0,13.51
2012-03-18 20:10,10H,29.6,2.33
2012-03-19 0:00,BW,0,13.52
2012-03-19 0:15,Fill,32.75,0.2
2012-03-19 3:35,45H,11.9,13.25
2012-03-19 4:10,18H,23.31,6.44
2012-03-19 4:25,32H,14.62,11.46
2012-03-19 8:35,DROP,11.25,13.44
2012-03-19 10:05,10H,29.9,2.01
2012-03-19 12:15,Fill,32.13,0.2
2012-03-19 13:50,YP Drop,21.31,1.83
2012-03-19 17:25,45H,11.76,13.34
2012-03-19 18:05,18H,22.14,6.66
2012-03-19 18:10,32H,15.95,10.8
2012-03-19 22:25,DROP,11.76,13.69
2012-03-19 23:40,10H,28.46,2.57
2012-03-20 0:00,BW,0,13.27
2012-03-20 3:05,Fill,32.74,0.21
2012-03-20 3:40,YP Drop,21.38,1.76
2012-03-20 7:10,45H,12.72,13.18
2012-03-20 7:40,18H,23.11,6.49
2012-03-20 8:05,32H,16.12,11.13
2012-03-20 8:30,BW,0,13.51
2012-03-20 12:10,DROP,11.93,13.27
2012-03-20 13:30,10H,29.25,2.27
2012-03-20 16:50,Fill,33.09,0.21
2012-03-20 17:25,YP Drop,21.79,1.26
2012-03-20 21:05,45H,11.67,13.3
2012-03-20 21:30,18H,23.16,6.37
2012-03-20 21:40,32H,15.78,10.91
2012-03-21 2:56,DROP,11.61,13.49
2012-03-21 3:15,10H,30.45,2.12
2012-03-21 7:15,Fill,33.19,0.22
2012-03-21 10:40,45H,10.06,13.19
2012-03-21 11:15,18H,24.67,6.28
2012-03-21 11:30,32H,15.72,11.16
2012-03-21 12:45,BW,0,13.45
2012-03-21 17:00,DROP,12.11,13.41
2012-03-21 20:40,Fill,32.68,0.26
2012-03-22 0:00,BW,0,13.29
2012-03-22 0:30,45H,12.13,13.44
2012-03-22 1:00,18H,23.52,6.52
2012-03-22 1:15,32H,16.77,10.7
2012-03-22 6:25,DROP,11.25,13.58
2012-03-22 6:40,10H,29.54,2
2012-03-22 10:35,YP Drop,19.32,1.73
2012-03-22 10:50,Fill,33.14,0.2
2012-03-22 14:15,45H,13.75,12.97
2012-03-22 14:40,18H,22.92,6.47
2012-03-22 15:00,32H,15.71,11.1
2012-03-22 15:45,BW,0,13.37
2012-03-22 20:00,DROP,11.58,13.36
2012-03-22 20:30,10H,29.7,2.31
2012-03-23 0:20,Fill,32.81,0.24
2012-03-23 4:00,45H,12.23,13.46
2012-03-23 4:30,18H,23.39,6.59
2012-03-23 4:40,32H,17.04,10.78
2012-03-23 5:00,BW,0,13.16
2012-03-23 9:55,DROP,11.83,13.55
2012-03-23 10:10,10H,29.53,2.31
2012-03-23 13:35,Fill,33.42,0.1
2012-03-23 14:03,YP Drop,21.01,1.32
2012-03-23 17:40,45H,12.65,13.18
2012-03-23 18:10,18H,23.3,6.05
2012-03-23 18:30,32H,16,11.41
2012-03-23 19:05,BW,0,13.68
2012-03-23 22:58,DROP,12.33,13.64
2012-03-23 23:53,10H,30.06,2.09
2012-03-24 3:20,Fill,32.61,0.2
2012-03-24 7:30,45H,12.44,13.52
2012-03-24 7:53,18H,23.88,6.15
2012-03-24 8:10,32H,16.31,11.09
2012-03-24 9:00,BW,0,13.37
2012-03-24 12:40,DROP,11.2,13.62
2012-03-24 13:30,10H,29.5,1.94
2012-03-24 16:20,YP Drop,19.57,1.19
2012-03-24 16:30,Fill,32.92,0.18
2012-03-24 21:10,45H,12.8,13.24
2012-03-24 21:30,18H,23.55,6.33
2012-03-24 21:53,32H,15.7,11.21
2012-03-24 22:00,BW,0,13.46
2012-03-25 2:40,DROP,11.78,13.6
2012-03-25 3:10,10H,30.31,1.86
2012-03-25 6:50,Fill,33.4,0.18
2012-03-25 10:53,45H,11.87,13.52
2012-03-25 11:10,18H,23.81,6.5
2012-03-25 11:30,32H,16.38,10.98
2012-03-25 12:12,BW,0,13.41
2012-03-25 16:30,DROP,10.94,13.64
2012-03-25 16:42,10H,29.86,2.29
2012-03-25 20:20,Fill,33.08,0.18
2012-03-25 20:35,YP Drop,21.64,0.89
2012-03-26 0:00,BW,0,13.41
2012-03-26 0:30,45H,12.13,13.31
2012-03-26 0:42,18H,23.15,6.39
2012-03-26 1:10,32H,14.72,11.28
2012-03-26 1:32,BW,0,13.41
2012-03-26 5:55,DROP,12.09,13.6
2012-03-26 6:30,10H,29.75,2.04
2012-03-26 10:15,Fill,31.24,0.17
2012-03-26 14:10,45H,11.87,13.47
2012-03-26 14:30,18H,23.06,6.49
2012-03-26 14:42,32H,16.33,11
2012-03-26 19:40,DROP,12.53,13.61
2012-03-26 20:05,10H,30.05,2.03
2012-03-26 23:58,Fill,33.44,0.16
2012-03-27 3:05,Fill,33.37,0.18
2012-03-27 3:42,45H,12.99,13.3
2012-03-27 4:05,18H,22.74,6.54
2012-03-27 4:30,32H,16.21,11.32
2012-03-27 4:55,BW,0,13.51
2012-03-27 9:10,DROP,12.12,13.48
2012-03-27 9:50,10H,29.71,2.33
2012-03-27 13:25,YP Drop,21.39,1.47
2012-03-27 17:30,45H,12.17,13.49
2012-03-27 17:50,18H,22.89,6.38
2012-03-27 18:05,32H,15.62,11.28
2012-03-27 18:30,BW,0,13.39
2012-03-27 22:50,DROP,11.5,13.66
2012-03-27 23:15,10H,30.54,2.72
2012-03-28 3:00,Fill,33.49,0.17
2012-03-28 7:05,45H,12.01,13.45
2012-03-28 7:15,18H,24.19,6.26
2012-03-28 7:50,32H,15.38,11.33
2012-03-28 8:15,BW,0,13.52
2012-03-28 12:35,DROP,11.6,13.7
2012-03-28 12:50,10H,30.91,1.81
2012-03-28 16:30,Fill,32.97,0.21
2012-03-28 20:50,18H,24.2,6.39
2012-03-28 21:15,32H,17.11,10.86
2012-03-28 21:24,BW,0,13.43
2012-03-29 0:00,BW,0,13.57
2012-03-29 2:00,DROP,11.88,13.63
2012-03-29 2:20,10H,30.84,1.98
2012-03-29 6:25,Fill,33.01,0.17
2012-03-29 10:15,45H,13.28,13.2
2012-03-29 10:20,18H,24.09,6.2
2012-03-29 10:50,32H,16.56,11.22
2012-03-29 12:00,BW,0,13.55
2012-03-29 15:40,DROP,12.62,13.58
2012-03-29 16:00,10H,30.38,2.16
2012-03-29 19:38,Fill,33.25,0.17
2012-03-29 23:50,45H,12.38,13.46
2012-03-30 0:00,18H,23.28,6.66
2012-03-30 0:20,32H,16.29,10.92
2012-03-30 5:30,10H,29.48,2.12
2012-03-30 5:37,DROP,11.68,13.71
2012-03-30 9:15,Fill,32.76,0.18
2012-03-30 9:25,YP Drop,21.24,1.58
2012-03-30 13:20,45H,11.97,13.29
2012-03-30 13:30,18H,23.91,6.36
2012-03-30 14:00,32H,15.89,11.28
2012-03-30 15:00,BW,0,13.63
2012-03-30 19:00,DROP,11.99,13.59
2012-03-30 19:20,10H,30.4,2.02
2012-03-30 23:00,Fill,33.15,0.2
2012-03-30 23:10,YP Drop,21.21,1.46
2012-03-31 0:00,BW,0,13.44
2012-03-31 3:00,45H,12.92,13.51
2012-03-31 3:20,18H,23.49,6.52
2012-03-31 3:30,32H,15.82,10.84
2012-03-31 5:30,BW,0,13.61
2012-03-31 9:00,10H,30.39,1.96
2012-03-31 9:05,DROP,12.3,13.76
2012-03-31 12:45,YP Drop,21.31,1.59
2012-03-31 13:00,Fill,33.42,0.18
2012-03-31 16:30,45H,12.57,13.24
2012-03-31 17:00,18H,23.6,6.29
2012-03-31 17:20,32H,15.98,11.21
2012-03-31 22:20,DROP,12.14,13.54
2012-03-31 22:40,10H,29.8,2.09
2012-04-01 2:30,Fill,33.74,0.19
2012-04-01 2:40,YP Drop,20.63,1.65
2012-04-01 6:20,45H,11.97,13.53
2012-04-01 6:40,18H,23.26,6.67
2012-04-01 7:00,32H,16.11,10.78
2012-04-01 12:05,DROP,12.14,13.71
2012-04-01 12:30,10H,29.84,2.33
2012-04-01 12:50,BW,0,13.38
2012-04-01 13:46,BW,0,13.3
2012-04-01 15:55,Fill,32.89,0.17
2012-04-01 16:20,YP Drop,21.16,1.7
2012-04-01 20:00,45H,12.98,13.02
2012-04-01 20:30,18H,23.66,6.4
2012-04-01 20:40,32H,16.16,11.2
2012-04-01 21:30,BW,0,13.56
2012-04-02 0:20,BW,0,13.52
2012-04-02 1:45,DROP,12.33,13.39
2012-04-02 2:15,10H,30.58,2.01
2012-04-02 5:50,Fill,33.51,0.17
2012-04-02 6:00,YP Drop,22.05,1.4
2012-04-02 9:40,45H,12.43,13.45
2012-04-02 10:15,18H,22.79,6.66
2012-04-02 10:30,32H,15.44,11.07
2012-04-02 11:05,BW,0,13.45
2012-04-02 15:25,DROP,11.83,13.66
2012-04-02 15:50,10H,30.35,1.78
2012-04-02 19:10,Fill,32.7,0.18
2012-04-02 19:50,YP Drop,20.9,1.58
2012-04-02 23:30,45H,12.8,13.19
2012-04-02 23:50,18H,24.46,6.05
2012-04-03 0:15,32H,15.81,11.4
2012-04-03 5:05,DROP,11.69,13.52
2012-04-03 5:40,10H,29.83,2.1
2012-04-03 9:05,Fill,32.91,0.17
2012-04-03 9:25,YP Drop,21.25,1.16
2012-04-03 13:15,45H,12.45,13.5
2012-04-03 13:40,18H,22.5,6.62
2012-04-03 13:50,32H,16.57,10.78
2012-04-03 15:00,BW,0,13.39
2012-04-03 18:25,DROP,11.65,13.66
2012-04-03 19:15,10H,30.26,1.91
2012-04-03 23:15,Fill,32.62,0.18
2012-04-04 2:50,45H,12.52,13.09
2012-04-04 3:15,18H,24,5.89
2012-04-04 3:40,32H,16.86,11.33
2012-04-04 4:20,BW,0,13.44
2012-04-04 7:15,BW,0,13.43
2012-04-04 8:20,DROP,11.71,13.49
2012-04-04 9:00,10H,29.98,1.98
2012-04-04 12:40,Fill,32.66,0.18
2012-04-04 16:40,45H,11.64,13.43
2012-04-04 17:00,18H,22.83,6.37
2012-04-04 17:15,32H,16.84,10.73
2012-04-04 18:05,BW,0,13.4
2012-04-04 22:00,DROP,11.23,13.65
2012-04-04 22:40,10H,28.83,1.75
2012-04-05 2:22,Fill,32.8,0.17
2012-04-05 2:30,YP Drop,20.51,1.54
2012-04-05 6:15,45H,12.11,12.98
2012-04-05 6:40,18H,23.45,6.11
2012-04-05 7:00,32H,15.5,11.27
2012-04-05 11:20,DROP,11.56,13.38
2012-04-05 12:20,10H,30.24,1.93
2012-04-05 16:10,Fill,33.25,0.16
2012-04-05 16:20,YP Drop,21.66,1.65
2012-04-05 20:00,45H,11.97,13.43
2012-04-05 20:20,18H,23.82,6.25
2012-04-05 20:40,32H,16.72,10.76
2012-04-06 1:00,DROP,11.04,13.57
2012-04-06 2:10,10H,29.32,2.4
2012-04-06 6:05,Fill,33.1,0.18
2012-04-06 9:40,45H,12.86,13.04
2012-04-06 10:10,18H,24.48,6.07
2012-04-06 10:20,32H,16.19,11.07
2012-04-06 10:40,BW,0,13.45
2012-04-06 14:35,DROP,12.09,13.38
2012-04-06 16:05,10H,29.87,1.88
2012-04-06 19:55,Fill,32.74,0.17
2012-04-06 20:05,YP Drop,21.14,1.32
2012-04-06 23:20,45H,12.78,13.37
2012-04-06 23:50,BW,0,13.36
2012-04-07 0:05,18H,23.69,6.28
2012-04-07 0:10,32H,16.6,10.82
2012-04-07 4:30,DROP,11.04,13.65
2012-04-07 5:55,10H,30.13,1.97
2012-04-07 9:40,Fill,32.58,0.18
2012-04-07 13:10,45H,13.05,13.06
2012-04-07 13:50,BW,0,13.48
2012-04-07 13:55,18H,23.51,6.16
2012-04-07 14:05,32H,15.57,11.26
2012-04-07 18:16,DROP,12.04,13.4
2012-04-07 19:50,10H,29.49,2.27
2012-04-07 23:50,Fill,32.91,0.18
2012-04-07 23:58,YP Drop,21.11,1.43
2012-04-08 3:05,45H,11.82,13.5
2012-04-08 3:50,18H,23.13,6.49
2012-04-08 3:55,32H,16.5,10.63
2012-04-08 4:15,BW,0,13.39
2012-04-08 5:30,BW,0,13.41
2012-04-08 8:05,DROP,11.88,13.62
2012-04-08 9:50,10H,29.39,2.01
2012-04-08 14:05,Fill,32.47,0.18
2012-04-08 16:55,45H,12.78,12.91
2012-04-08 17:50,18H,23.59,6.27
2012-04-08 22:05,DROP,10.78,13.28
2012-04-08 23:45,10H,30.15,1.71
2012-04-09 0:00,BW,0,13.36
2012-04-09 3:25,Fill,32.74,0.19
2012-04-09 3:35,YP Drop,0,1.69
